Configuration Field Inputs,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),Phasor-17 Name(upto 16-char),Phasor-17 Type(v/c),Phasor-17 PHNMR(scaling),Phasor-18 Name(upto 16-char),Phasor-18 Type(v/c),Phasor-18 PHNMR(scaling),Analog-1 Name(upto 16-char),Analog-1 Type(rms/pow/peak),Analog-1 ANNMR(scaling),Analog-2 Name(upto 16-char),Analog-2 Type(rms/pow/peak),Analog-2 ANNMR(scaling),Add similar for more Phasor & Analog channels,
Configuration Field Inputs,50,25,18,0,0,15,VBUS_3a,v,1,VBUS_3b,v,1,VBUS_3c,v,1,IBUS_3:BUS_21a,c,1,IBUS_3:BUS_21b,c,1,IBUS_3:BUS_21c,c,1,IBUS_3:BUS_22a,c,1,IBUS_3:BUS_22b,c,1,IBUS_3:BUS_22c,c,1,IBUS_3:BUS_131a,c,1,IBUS_3:BUS_131b,c,1,IBUS_3:BUS_131c,c,1,IBUS_3:BUS_132a,c,1,IBUS_3:BUS_132b,c,1,IBUS_3:BUS_132c,c,1,IBUS_3:BUS_133a,c,1,IBUS_3:BUS_133b,c,1,IBUS_3:BUS_133c,c,1,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Phasor-17 Magnitude,Phasor-17 Angle,Phasor-18 Magnitude,Phasor-18 Angle,Frequency,ROCOF,
,2021-5-25 17:14:40.800000,126906.310,    8.731,126899.453, -111.262,126916.892,  128.737, 1928.041, -168.803, 1927.981,   71.195, 1927.945,  -48.802, 1928.041, -168.803, 1927.981,   71.195, 1927.945,  -48.802,  146.403,   32.062,  146.347,  -88.014,  146.208,  152.043,  146.404,   32.047,  146.348,  -88.028,  146.209,  152.028,  146.404,   32.047,  146.348,  -88.028,  146.209,  152.028,   50.022,    0.813,
,2021-5-25 17:14:40.840000,126869.999,    9.047,126863.456, -110.945,126881.266,  129.054, 1932.387, -168.478, 1932.332,   71.519, 1932.281,  -48.478, 1932.387, -168.478, 1932.332,   71.519, 1932.281,  -48.478,  149.483,   32.000,  149.424,  -88.079,  149.274,  151.980,  149.484,   31.986,  149.425,  -88.094,  149.275,  151.966,  149.484,   31.986,  149.425,  -88.094,  149.275,  151.966,   50.022,    0.496,
,2021-5-25 17:14:40.880000,126830.828,    9.367,126824.663, -110.625,126842.667,  129.373, 1936.961, -168.150, 1936.912,   71.847, 1936.852,  -48.151, 1936.961, -168.150, 1936.912,   71.847, 1936.852,  -48.151,  152.734,   31.931,  152.672,  -88.150,  152.516,  151.910,  152.735,   31.916,  152.673,  -88.165,  152.517,  151.896,  152.735,   31.916,  152.673,  -88.165,  152.517,  151.896,   50.022,    0.168,
,2021-5-25 17:14:40.920000,126790.008,    9.688,126784.290, -110.304,126802.303,  129.694, 1941.652, -167.822, 1941.608,   72.175, 1941.544,  -47.822, 1941.652, -167.822, 1941.608,   72.175, 1941.544,  -47.822,  156.071,   31.861,  156.010,  -88.219,  155.851,  151.841,  156.072,   31.847,  156.011,  -88.234,  155.852,  151.826,  156.072,   31.847,  156.011,  -88.234,  155.852,  151.826,   50.022,   -0.182,
,2021-5-25 17:14:40.960000,126748.852,   10.009,126743.655, -109.983,126761.475,  130.015, 1946.336, -167.496, 1946.298,   72.502, 1946.236,  -47.496, 1946.336, -167.496, 1946.298,   72.502, 1946.236,  -47.496,  159.406,   31.800,  159.347,  -88.278,  159.189,  151.779,  159.407,   31.785,  159.348,  -88.293,  159.190,  151.765,  159.407,   31.785,  159.348,  -88.293,  159.190,  151.765,   50.022,   -0.563,
,2021-5-25 17:14:41.000000,126708.710,   10.326,126704.110, -109.666,126721.529,  130.332, 1950.882, -167.173, 1950.851,   72.825, 1950.798,  -47.174, 1950.882, -167.173, 1950.851,   72.825, 1950.798,  -47.174,  162.642,   31.753,  162.587,  -88.320,  162.436,  151.733,  162.643,   31.738,  162.588,  -88.334,  162.437,  151.719,  162.643,   31.738,  162.588,  -88.334,  162.437,  151.719,   50.022,   -0.974,
,2021-5-25 17:14:41.040000,126670.925,   10.639,126666.984, -109.353,126683.797,  130.644, 1955.154, -166.857, 1955.130,   73.141, 1955.092,  -46.857, 1955.154, -166.857, 1955.130,   73.141, 1955.092,  -46.857,  165.681,   31.728,  165.632,  -88.338,  165.493,  151.710,  165.682,   31.713,  165.633,  -88.352,  165.494,  151.695,  165.682,   31.713,  165.633,  -88.352,  165.494,  151.695,   50.021,   -1.408,
,2021-5-25 17:14:41.080000,126636.762,   10.944,126633.528, -109.048,126649.530,  130.949, 1959.015, -166.550, 1958.999,   73.449, 1958.983,  -46.550, 1959.015, -166.550, 1958.999,   73.449, 1958.983,  -46.550,  168.425,   31.731,  168.384,  -88.326,  168.261,  151.715,  168.426,   31.716,  168.385,  -88.340,  168.262,  151.700,  168.426,   31.716,  168.385,  -88.340,  168.262,  151.700,   50.021,   -1.848,
,2021-5-25 17:14:41.120000,126607.361,   11.239,126604.857, -108.754,126619.861,  131.244, 1962.335, -166.254, 1962.327,   73.746, 1962.338,  -46.254, 1962.335, -166.254, 1962.327,   73.746, 1962.338,  -46.254,  170.782,   31.767,  170.749,  -88.278,  170.648,  151.754,  170.783,   31.753,  170.751,  -88.293,  170.649,  151.739,  170.783,   31.753,  170.751,  -88.293,  170.649,  151.739,   50.020,   -2.271,
,2021-5-25 17:14:41.160000,126583.683,   11.522,126581.900, -108.472,126595.748,  131.526, 1964.994, -165.972, 1964.994,   74.030, 1965.037,  -45.971, 1964.994, -165.972, 1964.994,   74.030, 1965.037,  -45.971,  172.666,   31.842,  172.645,  -88.192,  172.568,  151.831,  172.667,   31.827,  172.646,  -88.206,  172.569,  151.817,  172.667,   31.827,  172.646,  -88.206,  172.569,  151.817,   50.019,   -2.648,
,2021-5-25 17:14:41.200000,126566.477,   11.790,126565.374, -108.204,126577.939,  131.793, 1966.894, -165.705, 1966.901,   74.298, 1966.980,  -45.704, 1966.894, -165.705, 1966.901,   74.298, 1966.980,  -45.704,  174.010,   31.958,  174.001,  -88.062,  173.952,  151.951,  174.012,   31.944,  174.002,  -88.077,  173.953,  151.936,  174.012,   31.944,  174.002,  -88.077,  173.953,  151.936,   50.018,   -2.952,
,2021-5-25 17:14:41.240000,126556.244,   12.041,126555.740, -107.953,126566.950,  132.044, 1967.961, -165.455, 1967.975,   74.549, 1968.093,  -45.453, 1967.961, -165.455, 1967.975,   74.549, 1968.093,  -45.453,  174.764,   32.119,  174.767,  -87.888,  174.747,  152.114,  174.765,   32.104,  174.768,  -87.903,  174.749,  152.100,  174.765,   32.104,  174.768,  -87.903,  174.749,  152.100,   50.017,   -3.153,
,2021-5-25 17:14:41.280000,126553.227,   12.275,126553.213, -107.720,126563.042,  132.277, 1968.155, -165.223, 1968.175,   74.783, 1968.332,  -45.221, 1968.155, -165.223, 1968.175,   74.783, 1968.332,  -45.221,  174.898,   32.325,  174.915,  -87.668,  174.925,  152.323,  174.900,   32.310,  174.916,  -87.683,  174.927,  152.309,  174.900,   32.310,  174.916,  -87.683,  174.927,  152.309,   50.015,   -3.235,
,2021-5-25 17:14:41.320000,126557.395,   12.490,126557.741, -107.506,126566.222,  132.492, 1967.469, -165.010, 1967.493,   74.997, 1967.689,  -45.007, 1967.469, -165.010, 1967.493,   74.997, 1967.689,  -45.007,  174.411,   32.576,  174.441,  -87.403,  174.481,  152.578,  174.412,   32.561,  174.442,  -87.418,  174.482,  152.563,  174.412,   32.561,  174.442,  -87.418,  174.482,  152.563,   50.014,   -3.183,
,2021-5-25 17:14:41.360000,126568.472,   12.687,126569.033, -107.309,126576.248,  132.689, 1965.932, -164.815, 1965.959,   75.194, 1966.191,  -44.811, 1965.932, -164.815, 1965.959,   75.194, 1966.191,  -44.811,  173.323,   32.872,  173.366,  -87.094,  173.433,  152.876,  173.324,   32.857,  173.367,  -87.109,  173.435,  152.862,  173.324,   32.857,  173.367,  -87.109,  173.435,  152.862,   50.013,   -3.001,
,2021-5-25 17:14:41.400000,126585.945,   12.866,126586.574, -107.130,126592.655,  132.868, 1963.605, -164.637, 1963.634,   75.372, 1963.899,  -44.633, 1963.605, -164.637, 1963.634,   75.372, 1963.899,  -44.633,  171.678,   33.210,  171.734,  -86.744,  171.826,  153.217,  171.679,   33.195,  171.735,  -86.758,  171.827,  153.202,  171.679,   33.195,  171.735,  -86.758,  171.827,  153.202,   50.012,   -2.696,
,2021-5-25 17:14:41.440000,126609.110,   13.030,126609.667, -106.967,126614.784,  133.031, 1960.581, -164.476, 1960.610,   75.534, 1960.904,  -44.472, 1960.581, -164.476, 1960.610,   75.534, 1960.904,  -44.472,  169.543,   33.588,  169.611,  -86.355,  169.722,  153.596,  169.544,   33.573,  169.612,  -86.370,  169.724,  153.582,  169.544,   33.573,  169.612,  -86.370,  169.724,  153.582,   50.011,   -2.290,
,2021-5-25 17:14:41.480000,126637.104,   13.180,126637.470, -106.817,126641.820,  133.181, 1956.976, -164.329, 1957.004,   75.682, 1957.320,  -44.325, 1956.976, -164.329, 1957.004,   75.682, 1957.320,  -44.325,  166.998,   34.001,  167.076,  -85.933,  167.204,  154.010,  166.999,   33.986,  167.078,  -85.948,  167.205,  153.996,  166.999,   33.986,  167.078,  -85.948,  167.205,  153.996,   50.010,   -1.808,
,2021-5-25 17:14:41.520000,126668.959,   13.319,126669.035, -106.679,126672.834,  133.320, 1952.923, -164.194, 1952.950,   75.818, 1953.282,  -44.189, 1952.923, -164.194, 1952.950,   75.818, 1953.282,  -44.189,  164.137,   34.444,  164.225,  -85.483,  164.362,  154.454,  164.139,   34.429,  164.226,  -85.498,  164.363,  154.439,  164.139,   34.429,  164.226,  -85.498,  164.363,  154.439,   50.009,   -1.282,
,2021-5-25 17:14:41.560000,126703.633,   13.451,126703.351, -106.548,126706.814,  133.451, 1948.564, -164.068, 1948.589,   75.944, 1948.931,  -44.062, 1948.564, -164.068, 1948.589,   75.944, 1948.931,  -44.062,  161.061,   34.911,  161.155,  -85.011,  161.298,  154.921,  161.062,   34.897,  161.156,  -85.025,  161.299,  154.907,  161.062,   34.897,  161.156,  -85.025,  161.299,  154.907,   50.009,   -0.742,
,2021-5-25 17:14:41.600000,126740.049,   13.577,126739.366, -106.422,126742.708,  133.578, 1944.046, -163.947, 1944.067,   76.065, 1944.412,  -43.941, 1944.046, -163.947, 1944.067,   76.065, 1944.412,  -43.941,  157.869,   35.396,  157.968,  -84.523,  158.111,  155.406,  157.871,   35.382,  157.969,  -84.537,  158.113,  155.391,  157.871,   35.382,  157.969,  -84.537,  158.113,  155.391,   50.009,   -0.216,
,2021-5-25 17:14:41.640000,126777.122,   13.701,126776.027, -106.298,126779.450,  133.702, 1939.507, -163.828, 1939.524,   76.184, 1939.868,  -43.823, 1939.507, -163.828, 1939.524,   76.184, 1939.868,  -43.823,  154.663,   35.892,  154.763,  -84.027,  154.903,  155.901,  154.664,   35.877,  154.764,  -84.041,  154.904,  155.886,  154.664,   35.877,  154.764,  -84.041,  154.904,  155.886,   50.009,    0.274,
,2021-5-25 17:14:41.680000,126813.796,   13.826,126812.295, -106.173,126815.977,  133.827, 1935.081, -163.710, 1935.094,   76.302, 1935.429,  -43.704, 1935.081, -163.710, 1935.094,   76.302, 1935.429,  -43.704,  151.533,   36.391,  151.633,  -83.530,  151.765,  156.398,  151.534,   36.376,  151.634,  -83.544,  151.766,  156.383,  151.534,   36.376,  151.634,  -83.544,  151.766,  156.383,   50.009,    0.711,
,2021-5-25 17:14:41.720000,126849.050,   13.954,126847.165, -106.044,126851.272,  133.956, 1930.887, -163.588, 1930.894,   76.423, 1931.217,  -43.582, 1930.887, -163.588, 1930.894,   76.423, 1931.217,  -43.582,  148.566,   36.884,  148.662,  -83.040,  148.784,  156.890,  148.568,   36.870,  148.663,  -83.055,  148.785,  156.876,  148.568,   36.870,  148.663,  -83.055,  148.785,  156.876,   50.009,    1.090,
,2021-5-25 17:14:41.760000,126881.929,   14.088,126879.696, -105.910,126884.367,  134.090, 1927.031, -163.460, 1927.033,   76.551, 1927.338,  -43.455, 1927.031, -163.460, 1927.033,   76.551, 1927.338,  -43.455,  145.838,   37.365,  145.927,  -82.565,  146.036,  157.369,  145.839,   37.350,  145.928,  -82.580,  146.037,  157.355,  145.839,   37.350,  145.928,  -82.580,  146.037,  157.355,   50.010,    1.407,
,2021-5-25 17:14:41.800000,126911.564,   14.230,126909.021, -105.768,126914.373,  134.232, 1923.604, -163.324, 1923.600,   76.686, 1923.885,  -43.319, 1923.604, -163.324, 1923.600,   76.686, 1923.885,  -43.319,  143.413,   37.824,  143.493,  -82.114,  143.588,  157.828,  143.414,   37.810,  143.494,  -82.128,  143.589,  157.813,  143.414,   37.810,  143.494,  -82.128,  143.589,  157.813,   50.010,    1.667,
,2021-5-25 17:14:41.840000,126937.182,   14.381,126934.370, -105.617,126940.498,  134.383, 1920.687, -163.178, 1920.675,   76.831, 1920.937,  -43.174, 1920.687, -163.178, 1920.675,   76.831, 1920.937,  -43.174,  141.349,   38.255,  141.417,  -81.693,  141.496,  158.257,  141.350,   38.240,  141.418,  -81.707,  141.497,  158.242,  141.350,   38.240,  141.418,  -81.707,  141.497,  158.242,   50.011,    1.876,
,2021-5-25 17:14:41.880000,126958.123,   14.542,126955.087, -105.455,126962.064,  134.545, 1918.343, -163.021, 1918.324,   76.987, 1918.560,  -43.016, 1918.343, -163.021, 1918.324,   76.987, 1918.560,  -43.016,  139.692,   38.648,  139.747,  -81.309,  139.809,  158.650,  139.693,   38.634,  139.748,  -81.324,  139.810,  158.636,  139.693,   38.634,  139.748,  -81.324,  139.810,  158.636,   50.012,    2.040,
,2021-5-25 17:14:41.920000,126973.858,   14.715,126970.636, -105.282,126978.520,  134.718, 1916.628, -162.850, 1916.601,   77.156, 1916.809,  -42.846, 1916.628, -162.850, 1916.601,   77.156, 1916.809,  -42.846,  138.482,   38.999,  138.521,  -80.971,  138.565,  159.000,  138.483,   38.984,  138.521,  -80.985,  138.566,  158.986,  138.483,   38.984,  138.521,  -80.985,  138.566,  158.986,   50.013,    2.164,
,2021-5-25 17:14:41.960000,126983.992,   14.900,126980.631, -105.096,126989.452,  134.903, 1915.584, -162.666, 1915.549,   77.340, 1915.728,  -42.662, 1915.584, -162.666, 1915.549,   77.340, 1915.728,  -42.662,  137.747,   39.300,  137.769,  -80.682,  137.795,  159.301,  137.748,   39.285,  137.770,  -80.697,  137.796,  159.286,  137.748,   39.285,  137.770,  -80.697,  137.796,  159.286,   50.014,    2.249,
,2021-5-25 17:14:42.000000,126988.272,   15.098,126984.815, -104.898,126994.594,  135.102, 1915.242, -162.467, 1915.198,   77.537, 1915.346,  -42.464, 1915.242, -162.467, 1915.198,   77.537, 1915.346,  -42.464,  137.509,   39.547,  137.512,  -80.448,  137.521,  159.548,  137.510,   39.532,  137.513,  -80.463,  137.522,  159.533,  137.510,   39.532,  137.513,  -80.463,  137.522,  159.533,   50.014,    2.293,
,2021-5-25 17:14:42.040000,126986.598,   15.309,126983.102, -104.686,126993.825,  135.313, 1915.617, -162.254, 1915.564,   77.749, 1915.683,  -42.251, 1915.617, -162.254, 1915.564,   77.749, 1915.683,  -42.251,  137.777,   39.737,  137.762,  -80.271,  137.752,  159.739,  137.778,   39.722,  137.762,  -80.286,  137.753,  159.724,  137.778,   39.722,  137.762,  -80.286,  137.753,  159.724,   50.015,    2.291,
,2021-5-25 17:14:42.080000,126979.015,   15.533,126975.549, -104.462,126987.178,  135.537, 1916.710, -162.026, 1916.650,   77.976, 1916.738,  -42.023, 1916.710, -162.026, 1916.650,   77.976, 1916.738,  -42.023,  138.551,   39.870,  138.516,  -80.151,  138.490,  159.872,  138.552,   39.856,  138.517,  -80.165,  138.490,  159.857,  138.552,   39.856,  138.517,  -80.165,  138.490,  159.857,   50.016,    2.232,
,2021-5-25 17:14:42.120000,126965.723,   15.770,126962.363, -104.224,126974.836,  135.775, 1918.503, -161.783, 1918.436,   78.218, 1918.495,  -41.781, 1918.503, -161.783, 1918.436,   78.218, 1918.495,  -41.781,  139.815,   39.948,  139.763,  -80.085,  139.719,  159.950,  139.816,   39.934,  139.764,  -80.099,  139.720,  159.936,  139.816,   39.934,  139.764,  -80.099,  139.720,  159.936,   50.017,    2.108,
,2021-5-25 17:14:42.160000,126947.074,   16.020,126943.904, -103.974,126957.129,  136.024, 1920.956, -161.528, 1920.884,   78.472, 1920.916,  -41.526, 1920.956, -161.528, 1920.884,   78.472, 1920.916,  -41.526,  141.542,   39.976,  141.473,  -80.068,  141.414,  159.978,  141.543,   39.962,  141.474,  -80.082,  141.415,  159.964,  141.543,   39.962,  141.474,  -80.082,  141.415,  159.964,   50.018,    1.912,
,2021-5-25 17:14:42.200000,126923.566,   16.280,126920.678, -103.713,126934.530,  136.284, 1924.008, -161.261, 1923.932,   78.738, 1923.940,  -41.259, 1924.008, -161.261, 1923.932,   78.738, 1923.940,  -41.259,  143.688,   39.961,  143.605,  -80.092,  143.532,  159.963,  143.689,   39.946,  143.606,  -80.107,  143.532,  159.948,  143.689,   39.946,  143.606,  -80.107,  143.532,  159.948,   50.019,    1.639,
,2021-5-25 17:14:42.240000,126895.835,   16.550,126893.321, -103.443,126907.646,  136.555, 1927.572, -160.983, 1927.495,   79.015, 1927.483,  -40.982, 1927.572, -160.983, 1927.495,   79.015, 1927.483,  -40.982,  146.193,   39.911,  146.099,  -80.149,  146.013,  159.913,  146.194,   39.897,  146.099,  -80.164,  146.014,  159.899,  146.194,   39.897,  146.099,  -80.164,  146.014,  159.899,   50.019,    1.292,
,2021-5-25 17:14:42.280000,126864.645,   16.828,126862.594, -103.165,126877.214,  136.833, 1931.544, -160.699, 1931.469,   79.299, 1931.440,  -40.698, 1931.544, -160.699, 1931.469,   79.299, 1931.440,  -40.698,  148.985,   39.838,  148.882,  -80.227,  148.787,  159.840,  148.986,   39.823,  148.883,  -80.242,  148.788,  159.825,  148.986,   39.823,  148.883,  -80.242,  148.788,  159.825,   50.020,    0.878,
,2021-5-25 17:14:42.320000,126830.879,   17.112,126829.363, -102.881,126844.084,  137.116, 1935.798, -160.409, 1935.726,   79.589, 1935.686,  -40.408, 1935.798, -160.409, 1935.726,   79.589, 1935.686,  -40.408,  151.976,   39.752,  151.868,  -80.315,  151.767,  159.753,  151.977,   39.737,  151.869,  -80.330,  151.768,  159.739,  151.977,   39.737,  151.869,  -80.330,  151.768,  159.739,   50.020,    0.410,
,2021-5-25 17:14:42.360000,126795.520,   17.398,126794.588, -102.594,126809.205,  137.402, 1940.195, -160.116, 1940.130,   79.881, 1940.084,  -40.116, 1940.195, -160.116, 1940.130,   79.881, 1940.084,  -40.116,  155.071,   39.664,  154.962,  -80.403,  154.859,  159.665,  155.072,   39.649,  154.963,  -80.418,  154.860,  159.651,  155.072,   39.649,  154.963,  -80.418,  154.860,  159.651,   50.020,   -0.091,
,2021-5-25 17:14:42.400000,126759.621,   17.685,126759.300, -102.308,126773.609,  137.689, 1944.589, -159.825, 1944.533,   80.173, 1944.487,  -39.825, 1944.589, -159.825, 1944.533,   80.173, 1944.487,  -39.825,  158.168,   39.585,  158.062,  -80.481,  157.960,  159.585,  158.169,   39.570,  158.063,  -80.495,  157.961,  159.571,  158.169,   39.570,  158.063,  -80.495,  157.961,  159.571,   50.020,   -0.601,
,2021-5-25 17:14:42.440000,126724.283,   17.969,126724.569, -102.024,126738.375,  137.972, 1948.831, -159.537, 1948.786,   80.461, 1948.746,  -39.537, 1948.831, -159.537, 1948.786,   80.461, 1948.746,  -39.537,  161.165,   39.522,  161.066,  -80.539,  160.968,  159.522,  161.166,   39.507,  161.067,  -80.553,  160.969,  159.508,  161.166,   39.507,  161.067,  -80.553,  160.969,  159.508,   50.019,   -1.097,
,2021-5-25 17:14:42.480000,126690.617,   18.247,126691.473, -101.746,126704.601,  138.250, 1952.781, -159.256, 1952.749,   80.743, 1952.720,  -39.256, 1952.781, -159.256, 1952.749,   80.743, 1952.720,  -39.256,  163.962,   39.484,  163.873,  -80.570,  163.783,  159.484,  163.964,   39.470,  163.874,  -80.585,  163.784,  159.470,  163.964,   39.470,  163.874,  -80.585,  163.784,  159.470,   50.019,   -1.553,
,2021-5-25 17:14:42.520000,126659.702,   18.517,126661.065, -101.476,126673.367,  138.520, 1956.310, -158.984, 1956.292,   81.016, 1956.278,  -38.983, 1956.310, -158.984, 1956.292,   81.016, 1956.278,  -38.983,  166.469,   39.476,  166.392,  -80.570,  166.313,  159.476,  166.470,   39.462,  166.393,  -80.585,  166.314,  159.461,  166.470,   39.462,  166.393,  -80.585,  166.314,  159.461,   50.018,   -1.946,
,2021-5-25 17:14:42.560000,126632.536,   18.776,126634.322, -101.217,126645.687,  138.779, 1959.307, -158.723, 1959.303,   81.278, 1959.308,  -38.722, 1959.307, -158.723, 1959.303,   81.278, 1959.308,  -38.722,  168.605,   39.503,  168.543,  -80.535,  168.478,  159.502,  168.606,   39.488,  168.544,  -80.549,  168.479,  159.488,  168.606,   39.488,  168.544,  -80.549,  168.479,  159.488,   50.017,   -2.262,
,2021-5-25 17:14:42.600000,126610.003,   19.023,126612.111, -100.971,126622.460,  139.025, 1961.684, -158.475, 1961.695,   81.526, 1961.723,  -38.474, 1961.684, -158.475, 1961.695,   81.526, 1961.723,  -38.474,  170.307,   39.566,  170.263,  -80.461,  170.213,  159.565,  170.308,   39.552,  170.264,  -80.476,  170.214,  159.551,  170.308,   39.552,  170.264,  -80.476,  170.214,  159.551,   50.016,   -2.488,
,2021-5-25 17:14:42.640000,126592.825,   19.256,126595.146, -100.738,126604.440,  139.258, 1963.378, -158.241, 1963.404,   81.761, 1963.457,  -38.241, 1963.378, -158.241, 1963.404,   81.761, 1963.457,  -38.241,  171.529,   39.668,  171.503,  -80.349,  171.471,  159.667,  171.530,   39.654,  171.505,  -80.364,  171.472,  159.652,  171.530,   39.654,  171.505,  -80.364,  171.472,  159.652,   50.015,   -2.622,
,2021-5-25 17:14:42.680000,126581.536,   19.474,126583.958, -100.521,126592.196,  139.476, 1964.355, -158.023, 1964.395,   81.980, 1964.473,  -38.022, 1964.355, -158.023, 1964.395,   81.980, 1964.473,  -38.022,  172.243,   39.809,  172.237,  -80.198,  172.221,  159.807,  172.244,   39.794,  172.238,  -80.213,  172.223,  159.792,  172.244,   39.794,  172.238,  -80.213,  172.223,  159.792,   50.014,   -2.664,
,2021-5-25 17:14:42.720000,126576.455,   19.677,126578.878, -100.318,126586.090,  139.678, 1964.602, -157.821, 1964.656,   82.184, 1964.759,  -37.820, 1964.602, -157.821, 1964.656,   82.184, 1964.759,  -37.820,  172.438,   39.987,  172.452,  -80.010,  172.453,  159.985,  172.439,   39.972,  172.453,  -80.024,  172.455,  159.970,  172.439,   39.972,  172.453,  -80.024,  172.455,  159.970,   50.013,   -2.622,
,2021-5-25 17:14:42.760000,126577.686,   19.865,126580.020, -100.131,126586.262,  139.866, 1964.133, -157.634, 1964.199,   82.372, 1964.327,  -37.633, 1964.133, -157.634, 1964.199,   82.372, 1964.327,  -37.633,  172.122,   40.202,  172.155,  -79.785,  172.173,  160.199,  172.123,   40.188,  172.157,  -79.799,  172.174,  160.184,  172.123,   40.188,  172.157,  -79.799,  172.174,  160.184,   50.012,   -2.507,
,2021-5-25 17:14:42.800000,126585.108,   20.038,126587.277,  -99.958,126592.633,  140.039, 1962.980, -157.462, 1963.058,   82.545, 1963.210,  -37.460, 1962.980, -157.462, 1963.058,   82.545, 1963.210,  -37.460,  171.316,   40.452,  171.369,  -79.525,  171.401,  160.448,  171.317,   40.438,  171.370,  -79.540,  171.402,  160.434,  171.317,   40.438,  171.370,  -79.540,  171.402,  160.434,   50.011,   -2.332,
,2021-5-25 17:14:42.840000,126598.386,   20.198,126600.335,  -99.799,126604.905,  140.199, 1961.195, -157.304, 1961.283,   82.703, 1961.456,  -37.303, 1961.195, -157.304, 1961.283,   82.703, 1961.456,  -37.303,  170.056,   40.735,  170.127,  -79.234,  170.171,  160.730,  170.057,   40.721,  170.128,  -79.248,  170.173,  160.716,  170.057,   40.721,  170.128,  -79.248,  170.173,  160.716,   50.010,   -2.108,
,2021-5-25 17:14:42.880000,126617.003,   20.345,126618.690,  -99.652,126622.588,  140.346, 1958.843, -157.159, 1958.939,   82.849, 1959.131,  -37.158, 1958.843, -157.159, 1958.939,   82.849, 1959.131,  -37.158,  168.388,   41.049,  168.475,  -78.912,  168.530,  161.043,  168.389,   41.034,  168.476,  -78.927,  168.532,  161.028,  168.389,   41.034,  168.476,  -78.927,  168.532,  161.028,   50.010,   -1.847,
,2021-5-25 17:14:42.920000,126640.272,   20.482,126641.670,  -99.516,126645.021,  140.482, 1955.999, -157.026, 1956.102,   82.982, 1956.309,  -37.025, 1955.999, -157.026, 1956.102,   82.982, 1956.309,  -37.025,  166.366,   41.391,  166.467,  -78.564,  166.531,  161.383,  166.367,   41.376,  166.468,  -78.578,  166.532,  161.369,  166.367,   41.376,  166.468,  -78.578,  166.532,  161.369,   50.009,   -1.558,
,2021-5-25 17:14:42.960000,126667.376,   20.609,126668.470,  -99.390,126671.405,  140.609, 1952.746, -156.903, 1952.854,   83.106, 1953.075,  -36.901, 1952.746, -156.903, 1952.854,   83.106, 1953.075,  -36.901,  164.051,   41.758,  164.165,  -78.191,  164.235,  161.749,  164.052,   41.743,  164.166,  -78.206,  164.236,  161.735,  164.052,   41.743,  164.166,  -78.206,  164.236,  161.735,   50.008,   -1.247,
